gene_id,gene_symbol,disease_id,association_type
3778,KCNMA1,ORPHA:664438,UNKNOWN
2535,FZD2,ORPHA:93328,UNKNOWN
10082,GPC6,ORPHA:93329,UNKNOWN
55640,FLVCR2,ORPHA:221126,UNKNOWN
1497,CTNS,ORPHA:411634,UNKNOWN
115286,SLC25A26,ORPHA:466784,UNKNOWN
64327,LMBR1,ORPHA:93321,UNKNOWN
6469,SHH,ORPHA:93321,UNKNOWN
5777,PTPN6,ORPHA:538872,UNKNOWN
131405,TRIM71,ORPHA:269505,UNKNOWN
8777,MPDZ,ORPHA:269505,UNKNOWN
124997,WDR81,ORPHA:269505,UNKNOWN
3043,HBB,ORPHA:700111,UNKNOWN
6905,TBCE,ORPHA:93324,UNKNOWN
2736,GLI2,ORPHA:420584,UNKNOWN
63901,FAM111A,ORPHA:93325,UNKNOWN
2737,GLI3,ORPHA:93322,UNKNOWN
267010,RNU12,ORPHA:512260,UNKNOWN
3930,LBR,ORPHA:448267,UNKNOWN
4869,NPM1,ORPHA:402026,UNKNOWN
3815,KIT,ORPHA:280785,UNKNOWN
3868,KRT16,ORPHA:448264,UNKNOWN
162514,TRPV3,ORPHA:448264,UNKNOWN
2588,GALNS,ORPHA:309297,UNKNOWN
9419,CRIPT,ORPHA:715640,UNKNOWN
55823,VPS11,ORPHA:466934,UNKNOWN
124997,WDR81,ORPHA:269510,UNKNOWN
440193,CCDC88C,ORPHA:269510,UNKNOWN
2677,GGCX,ORPHA:436274,UNKNOWN
3030,HADHA,ORPHA:243367,UNKNOWN
84334,COA8,ORPHA:436271,UNKNOWN
6184,RPN1,ORPHA:402020,UNKNOWN
2122,MECOM,ORPHA:402020,UNKNOWN
5457,POU4F1,ORPHA:314647,UNKNOWN
23261,CAMTA1,ORPHA:314647,UNKNOWN
1131,CHRM3,ORPHA:2970,UNKNOWN
51,ACOX1,ORPHA:2971,UNKNOWN
57591,MRTFA,ORPHA:402023,UNKNOWN
64783,RBM15,ORPHA:402023,UNKNOWN
7258,TSPY1,ORPHA:1646,UNKNOWN
57055,DAZ2,ORPHA:1646,UNKNOWN
57135,DAZ4,ORPHA:1646,UNKNOWN
8287,USP9Y,ORPHA:1646,UNKNOWN
5940,RBMY1A1,ORPHA:1646,UNKNOWN
57054,DAZ3,ORPHA:1646,UNKNOWN
8653,DDX3Y,ORPHA:1646,UNKNOWN
1617,DAZ1,ORPHA:1646,UNKNOWN
4125,MAN2B1,ORPHA:309282,UNKNOWN
3815,KIT,ORPHA:280794,UNKNOWN
1436,CSF1R,ORPHA:556985,UNKNOWN
4125,MAN2B1,ORPHA:309288,UNKNOWN
4221,MEN1,ORPHA:2965,UNKNOWN
64072,CDH23,ORPHA:2965,UNKNOWN
9049,AIP,ORPHA:2965,UNKNOWN
54332,GDAP1,ORPHA:217055,UNKNOWN
5199,CFP,ORPHA:2966,UNKNOWN
3248,HPGD,ORPHA:217059,UNKNOWN
5728,PTEN,ORPHA:2969,UNKNOWN
2132,EXT2,ORPHA:466926,UNKNOWN
25821,MTO1,ORPHA:314637,UNKNOWN
7273,TTN,ORPHA:466921,UNKNOWN
23400,ATP13A2,ORPHA:314632,UNKNOWN
29957,SLC25A24,ORPHA:2963,UNKNOWN
410,ARSA,ORPHA:309271,UNKNOWN
5660,PSAP,ORPHA:309271,UNKNOWN
9060,PAPSS2,ORPHA:448242,UNKNOWN
23418,CRB1,ORPHA:35612,UNKNOWN
7439,BEST1,ORPHA:35612,UNKNOWN
26022,TMEM98,ORPHA:35612,UNKNOWN
6657,SOX2,ORPHA:35612,UNKNOWN
220,ALDH1A3,ORPHA:35612,UNKNOWN
646960,PRSS56,ORPHA:35612,UNKNOWN
83552,MFRP,ORPHA:35612,UNKNOWN
30062,RAX,ORPHA:35612,UNKNOWN
5015,OTX2,ORPHA:35612,UNKNOWN
4990,SIX6,ORPHA:35612,UNKNOWN
5984,RFC4,ORPHA:715623,UNKNOWN
113189,CHST14,ORPHA:2953,UNKNOWN
29940,DSE,ORPHA:2953,UNKNOWN
3423,IDS,ORPHA:217085,UNKNOWN
7994,KAT6A,ORPHA:457193,UNKNOWN
3209,HOXA13,ORPHA:2957,UNKNOWN
51271,UBAP1,ORPHA:631068,UNKNOWN
3570,IL6R,ORPHA:656326,UNKNOWN
29958,DMGDH,ORPHA:243343,UNKNOWN
2896,GRN,ORPHA:314629,UNKNOWN
525,ATP6V1B1,ORPHA:402041,UNKNOWN
2299,FOXI1,ORPHA:402041,UNKNOWN
256764,WDR72,ORPHA:402041,UNKNOWN
50617,ATP6V0A4,ORPHA:402041,UNKNOWN
5979,RET,ORPHA:247709,UNKNOWN
64324,NSD1,ORPHA:1627,UNKNOWN
1482,NKX2-5,ORPHA:1627,UNKNOWN
6548,SLC9A1,ORPHA:448251,UNKNOWN
410,ARSA,ORPHA:309263,UNKNOWN
5660,PSAP,ORPHA:309263,UNKNOWN
1763,DNA2,ORPHA:715635,UNKNOWN
1441,CSF3R,ORPHA:420702,UNKNOWN
4929,NR4A2,ORPHA:1617,UNKNOWN
10716,TBR1,ORPHA:1617,UNKNOWN
64135,IFIH1,ORPHA:689231,UNKNOWN
3039,HBA1,ORPHA:163596,UNKNOWN
3040,HBA2,ORPHA:163596,UNKNOWN
79621,RNASEH2B,ORPHA:689234,UNKNOWN
4534,MTM1,ORPHA:596,UNKNOWN
8891,EIF2B3,ORPHA:157716,UNKNOWN
8893,EIF2B5,ORPHA:157716,UNKNOWN
8892,EIF2B2,ORPHA:157716,UNKNOWN
8890,EIF2B4,ORPHA:157716,UNKNOWN
1967,EIF2B1,ORPHA:157716,UNKNOWN
8891,EIF2B3,ORPHA:157719,UNKNOWN
8893,EIF2B5,ORPHA:157719,UNKNOWN
8892,EIF2B2,ORPHA:157719,UNKNOWN
8890,EIF2B4,ORPHA:157719,UNKNOWN
1967,EIF2B1,ORPHA:157719,UNKNOWN
6261,RYR1,ORPHA:597,UNKNOWN
8891,EIF2B3,ORPHA:157713,UNKNOWN
8893,EIF2B5,ORPHA:157713,UNKNOWN
8892,EIF2B2,ORPHA:157713,UNKNOWN
8890,EIF2B4,ORPHA:157713,UNKNOWN
1967,EIF2B1,ORPHA:157713,UNKNOWN
5274,SERPINI1,ORPHA:530303,UNKNOWN
3572,IL6ST,ORPHA:656300,UNKNOWN
1594,CYP27B1,ORPHA:289157,UNKNOWN
120227,CYP2R1,ORPHA:289157,UNKNOWN
80222,TARS2,ORPHA:420733,UNKNOWN
6789,STK4,ORPHA:314689,UNKNOWN
5590,PRKCZ,ORPHA:1606,UNKNOWN
2563,GABRD,ORPHA:1606,UNKNOWN
23013,SPEN,ORPHA:1606,UNKNOWN
8510,MMP23B,ORPHA:1606,UNKNOWN
7798,LUZP1,ORPHA:1606,UNKNOWN
6497,SKI,ORPHA:1606,UNKNOWN
10630,PDPN,ORPHA:1606,UNKNOWN
3339,HSPG2,ORPHA:1606,UNKNOWN
10277,UBE4B,ORPHA:1606,UNKNOWN
8514,KCNAB2,ORPHA:1606,UNKNOWN
473,RERE,ORPHA:1606,UNKNOWN
63976,PRDM16,ORPHA:1606,UNKNOWN
54897,CASZ1,ORPHA:1606,UNKNOWN
10747,MASP2,ORPHA:331187,UNKNOWN
148789,B3GALNT2,ORPHA:588,UNKNOWN
29925,GMPPB,ORPHA:588,UNKNOWN
79147,FKRP,ORPHA:588,UNKNOWN
9215,LARGE1,ORPHA:588,UNKNOWN
29954,POMT2,ORPHA:588,UNKNOWN
2218,FKTN,ORPHA:588,UNKNOWN
729920,CRPPA,ORPHA:588,UNKNOWN
55624,POMGNT1,ORPHA:588,UNKNOWN
10585,POMT1,ORPHA:588,UNKNOWN
1859,DYRK1A,ORPHA:464311,UNKNOWN
285362,SUMF1,ORPHA:585,UNKNOWN
51371,POMP,ORPHA:281201,UNKNOWN
2990,GUSB,ORPHA:584,UNKNOWN
8547,FCN3,ORPHA:331190,UNKNOWN
6804,STX1A,ORPHA:586,UNKNOWN
2947,GSTM3,ORPHA:586,UNKNOWN
7040,TGFB1,ORPHA:586,UNKNOWN
2729,GCLC,ORPHA:586,UNKNOWN
1084,CEACAM3,ORPHA:586,UNKNOWN
6556,SLC11A1,ORPHA:586,UNKNOWN
51164,DCTN4,ORPHA:586,UNKNOWN
3783,KCNN4,ORPHA:586,UNKNOWN
4282,MIF,ORPHA:586,UNKNOWN
1909,EDNRA,ORPHA:586,UNKNOWN
6550,SLC9A3,ORPHA:586,UNKNOWN
3162,HMOX1,ORPHA:586,UNKNOWN
115019,SLC26A9,ORPHA:586,UNKNOWN
3077,HFE,ORPHA:586,UNKNOWN
11254,SLC6A14,ORPHA:586,UNKNOWN
5265,SERPINA1,ORPHA:586,UNKNOWN
1080,CFTR,ORPHA:586,UNKNOWN
22802,CLCA4,ORPHA:586,UNKNOWN
4680,CEACAM6,ORPHA:586,UNKNOWN
55210,ATAD3A,ORPHA:496790,UNKNOWN
219285,SAMD9L,ORPHA:619367,UNKNOWN
83479,DDX59,ORPHA:2919,UNKNOWN
998,CDC42,ORPHA:619363,UNKNOWN
57176,VARS2,ORPHA:420728,UNKNOWN
3572,IL6ST,ORPHA:656313,UNKNOWN
79053,ALG8,ORPHA:2924,UNKNOWN
11231,SEC63,ORPHA:2924,UNKNOWN
5589,PRKCSH,ORPHA:2924,UNKNOWN
4041,LRP5,ORPHA:2924,UNKNOWN
146227,BEAN1,ORPHA:217012,UNKNOWN
4851,NOTCH1,ORPHA:402075,UNKNOWN
1482,NKX2-5,ORPHA:402075,UNKNOWN
140628,GATA5,ORPHA:402075,UNKNOWN
4091,SMAD6,ORPHA:402075,UNKNOWN
54538,ROBO4,ORPHA:402075,UNKNOWN
79633,FAT4,ORPHA:314679,UNKNOWN
8642,DCHS1,ORPHA:314679,UNKNOWN
57192,MCOLN1,ORPHA:578,UNKNOWN
1301,COL11A1,ORPHA:440354,UNKNOWN
6597,SMARCA4,ORPHA:466962,UNKNOWN
5290,PIK3CA,ORPHA:314662,UNKNOWN
55612,FERMT1,ORPHA:2908,UNKNOWN
1950,EGF,ORPHA:620368,UNKNOWN
1758,DMP1,ORPHA:289176,UNKNOWN
5167,ENPP1,ORPHA:289176,UNKNOWN
139818,DOCK11,ORPHA:658946,UNKNOWN
5428,POLG,ORPHA:402082,UNKNOWN
166336,PRICKLE2,ORPHA:402082,UNKNOWN
54805,CNNM2,ORPHA:620363,UNKNOWN
2303,FOXC2,ORPHA:33001,UNKNOWN
51322,WAC,ORPHA:466950,UNKNOWN
55858,TMEM165,ORPHA:314667,UNKNOWN
5832,ALDH18A1,ORPHA:35664,UNKNOWN
25970,SH2B1,ORPHA:261197,UNKNOWN
139818,DOCK11,ORPHA:658951,UNKNOWN
4212,MEIS2,ORPHA:261190,UNKNOWN
10801,SEPTIN9,ORPHA:2901,UNKNOWN
4558,MT-TF,ORPHA:620371,UNKNOWN
4565,MT-TI,ORPHA:620371,UNKNOWN
201163,FLCN,ORPHA:2903,UNKNOWN
165918,RNF168,ORPHA:420741,UNKNOWN
567,B2M,ORPHA:314652,UNKNOWN
5813,PURA,ORPHA:314655,UNKNOWN
3767,KCNJ11,ORPHA:552,UNKNOWN
8462,KLF11,ORPHA:552,UNKNOWN
2645,GCK,ORPHA:552,UNKNOWN
26060,APPL1,ORPHA:552,UNKNOWN
640,BLK,ORPHA:552,UNKNOWN
1056,CEL,ORPHA:552,UNKNOWN
4760,NEUROD1,ORPHA:552,UNKNOWN
3651,PDX1,ORPHA:552,UNKNOWN
6833,ABCC8,ORPHA:552,UNKNOWN
5078,PAX4,ORPHA:552,UNKNOWN
3172,HNF4A,ORPHA:552,UNKNOWN
6927,HNF1A,ORPHA:552,UNKNOWN
3630,INS,ORPHA:552,UNKNOWN
4558,MT-TF,ORPHA:551,UNKNOWN
4567,MT-TL1,ORPHA:551,UNKNOWN
4549,MT-RNR1,ORPHA:551,UNKNOWN
4574,MT-TS1,ORPHA:551,UNKNOWN
4575,MT-TS2,ORPHA:551,UNKNOWN
4571,MT-TP,ORPHA:551,UNKNOWN
4572,MT-TQ,ORPHA:551,UNKNOWN
4540,MT-ND5,ORPHA:551,UNKNOWN
4566,MT-TK,ORPHA:551,UNKNOWN
4564,MT-TH,ORPHA:551,UNKNOWN
22827,PUF60,ORPHA:508498,UNKNOWN
291,SLC25A4,ORPHA:254892,UNKNOWN
5428,POLG,ORPHA:254892,UNKNOWN
56652,TWNK,ORPHA:254892,UNKNOWN
11232,POLG2,ORPHA:254892,UNKNOWN
50484,RRM2B,ORPHA:254892,UNKNOWN
28395,IGHV4-34,ORPHA:300878,UNKNOWN
4558,MT-TF,ORPHA:550,UNKNOWN
4572,MT-TQ,ORPHA:550,UNKNOWN
4512,MT-CO1,ORPHA:550,UNKNOWN
4513,MT-CO2,ORPHA:550,UNKNOWN
4514,MT-CO3,ORPHA:550,UNKNOWN
4578,MT-TW,ORPHA:550,UNKNOWN
4540,MT-ND5,ORPHA:550,UNKNOWN
4541,MT-ND6,ORPHA:550,UNKNOWN
4535,MT-ND1,ORPHA:550,UNKNOWN
4538,MT-ND4,ORPHA:550,UNKNOWN
4567,MT-TL1,ORPHA:550,UNKNOWN
4574,MT-TS1,ORPHA:550,UNKNOWN
4575,MT-TS2,ORPHA:550,UNKNOWN
4564,MT-TH,ORPHA:550,UNKNOWN
23590,PDSS1,ORPHA:254898,UNKNOWN
1487,CTBP1,ORPHA:714399,UNKNOWN
1859,DYRK1A,ORPHA:268261,UNKNOWN
123606,NIPA1,ORPHA:261183,UNKNOWN
7283,TUBG1,ORPHA:261183,UNKNOWN
81614,NIPA2,ORPHA:261183,UNKNOWN
92335,STRADA,ORPHA:500533,UNKNOWN
170302,ARX,ORPHA:364063,UNKNOWN
596,BCL2,ORPHA:545,UNKNOWN
3492,IGH,ORPHA:545,UNKNOWN
3123,HLA-DRB1,ORPHA:545,UNKNOWN
604,BCL6,ORPHA:545,UNKNOWN
3208,HPCA,ORPHA:99657,UNKNOWN
3313,HSPA9,ORPHA:496751,UNKNOWN
5551,PRF1,ORPHA:540,UNKNOWN
8676,STX11,ORPHA:540,UNKNOWN
201294,UNC13D,ORPHA:540,UNKNOWN
6813,STXBP2,ORPHA:540,UNKNOWN
4609,MYC,ORPHA:543,UNKNOWN
5428,POLG,ORPHA:254881,UNKNOWN
5530,PPP3CA,ORPHA:565858,UNKNOWN
9227,LRAT,ORPHA:364055,UNKNOWN
55812,SPATA7,ORPHA:364055,UNKNOWN
6121,RPE65,ORPHA:364055,UNKNOWN
167691,LCA5,ORPHA:364055,UNKNOWN
23395,LARS2,ORPHA:528091,UNKNOWN
7084,TK2,ORPHA:254886,UNKNOWN
7156,TOP3A,ORPHA:254886,UNKNOWN
6240,RRM1,ORPHA:254886,UNKNOWN
5428,POLG,ORPHA:254886,UNKNOWN
23512,SUZ12,ORPHA:659463,UNKNOWN
6905,TBCE,ORPHA:496756,UNKNOWN
79705,LRRK1,ORPHA:500548,UNKNOWN
112939,NACC1,ORPHA:500545,UNKNOWN
1050,CEBPA,ORPHA:319480,UNKNOWN
7248,TSC1,ORPHA:538,UNKNOWN
7249,TSC2,ORPHA:538,UNKNOWN
2304,FOXE1,ORPHA:319487,UNKNOWN
3026,HABP2,ORPHA:319487,UNKNOWN
9562,MINPP1,ORPHA:319487,UNKNOWN
4952,OCRL,ORPHA:534,UNKNOWN
2215,FCGR3B,ORPHA:536,UNKNOWN
6775,STAT4,ORPHA:536,UNKNOWN
3684,ITGAM,ORPHA:536,UNKNOWN
3586,IL10,ORPHA:536,UNKNOWN
221895,JAZF1,ORPHA:536,UNKNOWN
11277,TREX1,ORPHA:536,UNKNOWN
7292,TNFSF4,ORPHA:536,UNKNOWN
640,BLK,ORPHA:536,UNKNOWN
720,C4A,ORPHA:536,UNKNOWN
55024,BANK1,ORPHA:536,UNKNOWN
3500,IGHG1,ORPHA:536,UNKNOWN
3654,IRAK1,ORPHA:536,UNKNOWN
1493,CTLA4,ORPHA:536,UNKNOWN
26191,PTPN22,ORPHA:536,UNKNOWN
1380,CR2,ORPHA:536,UNKNOWN
5133,PDCD1,ORPHA:536,UNKNOWN
2113,ETS1,ORPHA:536,UNKNOWN
2213,FCGR2B,ORPHA:536,UNKNOWN
10318,TNIP1,ORPHA:536,UNKNOWN
7332,UBE2L3,ORPHA:536,UNKNOWN
79932,KIAA0319L,ORPHA:536,UNKNOWN
4204,MECP2,ORPHA:536,UNKNOWN
3663,IRF5,ORPHA:536,UNKNOWN
3123,HLA-DRB1,ORPHA:536,UNKNOWN
721,C4B,ORPHA:536,UNKNOWN
1773,DNASE1,ORPHA:536,UNKNOWN
51284,TLR7,ORPHA:536,UNKNOWN
6696,SPP1,ORPHA:536,UNKNOWN
54899,PXK,ORPHA:536,UNKNOWN
7128,TNFAIP3,ORPHA:536,UNKNOWN
3417,IDH1,ORPHA:99646,UNKNOWN
3949,LDLR,ORPHA:391665,UNKNOWN
255738,PCSK9,ORPHA:391665,UNKNOWN
26119,LDLRAP1,ORPHA:391665,UNKNOWN
338,APOB,ORPHA:391665,UNKNOWN
64240,ABCG5,ORPHA:391665,UNKNOWN
64241,ABCG8,ORPHA:391665,UNKNOWN
147409,DSG4,ORPHA:573,UNKNOWN
3892,KRT86,ORPHA:573,UNKNOWN
3889,KRT83,ORPHA:573,UNKNOWN
3887,KRT81,ORPHA:573,UNKNOWN
8692,HYAL2,ORPHA:508476,UNKNOWN
79158,GNPTAB,ORPHA:576,UNKNOWN
84065,TMEM222,ORPHA:528084,UNKNOWN
8364,H4C3,ORPHA:528084,UNKNOWN
23019,CNOT1,ORPHA:528084,UNKNOWN
5718,PSMD12,ORPHA:528084,UNKNOWN
55593,OTUD5,ORPHA:528084,UNKNOWN
84842,HPDL,ORPHA:528084,UNKNOWN
8294,H4C9,ORPHA:528084,UNKNOWN
10716,TBR1,ORPHA:528084,UNKNOWN
1024,CDK8,ORPHA:528084,UNKNOWN
5898,RALA,ORPHA:528084,UNKNOWN
7750,ZMYM2,ORPHA:528084,UNKNOWN
83475,DOHH,ORPHA:528084,UNKNOWN
1457,CSNK2A1,ORPHA:528084,UNKNOWN
54517,PUS7,ORPHA:528084,UNKNOWN
9757,KMT2B,ORPHA:528084,UNKNOWN
5361,PLXNA1,ORPHA:528084,UNKNOWN
26057,ANKRD17,ORPHA:528084,UNKNOWN
8567,MADD,ORPHA:528084,UNKNOWN
6942,TCF20,ORPHA:528084,UNKNOWN
3183,HNRNPC,ORPHA:528084,UNKNOWN
7453,WARS1,ORPHA:528084,UNKNOWN
9653,HS2ST1,ORPHA:528084,UNKNOWN
116115,ZNF526,ORPHA:528084,UNKNOWN
116931,MED12L,ORPHA:528084,UNKNOWN
23030,KDM4B,ORPHA:528084,UNKNOWN
92255,LMBRD2,ORPHA:528084,UNKNOWN
2898,GRIK2,ORPHA:528084,UNKNOWN
22854,NTNG1,ORPHA:528084,UNKNOWN
6045,RNF2,ORPHA:528084,UNKNOWN
10087,CERT1,ORPHA:528084,UNKNOWN
84148,KAT8,ORPHA:528084,UNKNOWN
3720,JARID2,ORPHA:528084,UNKNOWN
6095,RORA,ORPHA:528084,UNKNOWN
90416,CCDC32,ORPHA:528084,UNKNOWN
56098,PCDHGC4,ORPHA:528084,UNKNOWN
64398,PALS1,ORPHA:528084,UNKNOWN
374879,ZNF699,ORPHA:528084,UNKNOWN
55167,MSL2,ORPHA:528084,UNKNOWN
10847,SRCAP,ORPHA:528084,UNKNOWN
51412,ACTL6B,ORPHA:528084,UNKNOWN
7074,TIAM1,ORPHA:528084,UNKNOWN
22859,ADGRL1,ORPHA:528084,UNKNOWN
6874,TAF4,ORPHA:528084,UNKNOWN
8314,BAP1,ORPHA:528084,UNKNOWN
4123,MAN2C1,ORPHA:528084,UNKNOWN
10079,ATP9A,ORPHA:528084,UNKNOWN
8367,H4C5,ORPHA:528084,UNKNOWN
7701,ZNF142,ORPHA:528084,UNKNOWN
56896,DPYSL5,ORPHA:528084,UNKNOWN
9969,MED13,ORPHA:528084,UNKNOWN
23112,TNRC6B,ORPHA:528084,UNKNOWN
10594,PRPF8,ORPHA:528084,UNKNOWN
86,ACTL6A,ORPHA:528084,UNKNOWN
51399,TRAPPC4,ORPHA:528084,UNKNOWN
57178,ZMIZ1,ORPHA:528084,UNKNOWN
8452,CUL3,ORPHA:528084,UNKNOWN
9739,SETD1A,ORPHA:528084,UNKNOWN
9130,FAM50A,ORPHA:528084,UNKNOWN
6934,TCF7L2,ORPHA:528084,UNKNOWN
55904,KMT2E,ORPHA:528084,UNKNOWN
2893,GRIA4,ORPHA:528084,UNKNOWN
1182,CLCN3,ORPHA:528084,UNKNOWN
283209,PGM2L1,ORPHA:528084,UNKNOWN
9442,MED27,ORPHA:528084,UNKNOWN
27161,AGO2,ORPHA:528084,UNKNOWN
80155,NAA15,ORPHA:528084,UNKNOWN
8936,WASF1,ORPHA:528084,UNKNOWN
164,AP1G1,ORPHA:528084,UNKNOWN
84628,NTNG2,ORPHA:528084,UNKNOWN
490,ATP2B1,ORPHA:528084,UNKNOWN
374969,SVBP,ORPHA:528084,UNKNOWN
3064,HTT,ORPHA:528084,UNKNOWN
6711,SPTBN1,ORPHA:528084,UNKNOWN
26038,CHD5,ORPHA:528084,UNKNOWN
775,CACNA1C,ORPHA:528084,UNKNOWN
1974,EIF4A2,ORPHA:528084,UNKNOWN
9646,CTR9,ORPHA:528084,UNKNOWN
6477,SIAH1,ORPHA:528084,UNKNOWN
51692,CPSF3,ORPHA:528084,UNKNOWN
55621,TRMT1,ORPHA:528084,UNKNOWN
26523,AGO1,ORPHA:528084,UNKNOWN
23077,MYCBP2,ORPHA:528084,UNKNOWN
4858,NOVA2,ORPHA:528084,UNKNOWN
26115,TANC2,ORPHA:528084,UNKNOWN
51132,RLIM,ORPHA:528084,UNKNOWN
284361,EMC10,ORPHA:528084,UNKNOWN
5515,PPP2CA,ORPHA:528084,UNKNOWN
1742,DLG4,ORPHA:528084,UNKNOWN
55148,UBR7,ORPHA:528084,UNKNOWN
2783,GNB2,ORPHA:528084,UNKNOWN
57466,SCAF4,ORPHA:528084,UNKNOWN
25930,PTPN23,ORPHA:528084,UNKNOWN
9320,TRIP12,ORPHA:528084,UNKNOWN
23291,FBXW11,ORPHA:528084,UNKNOWN
5976,UPF1,ORPHA:528084,UNKNOWN
535,ATP6V0A1,ORPHA:528084,UNKNOWN
5881,RAC3,ORPHA:528084,UNKNOWN
23001,WDFY3,ORPHA:528084,UNKNOWN
4849,CNOT3,ORPHA:528084,UNKNOWN
1984,EIF5A,ORPHA:528084,UNKNOWN
1795,DOCK3,ORPHA:528084,UNKNOWN
55294,FBXW7,ORPHA:528084,UNKNOWN
55209,SETD5,ORPHA:528084,UNKNOWN
23162,MAPK8IP3,ORPHA:528084,UNKNOWN
1656,DDX6,ORPHA:528084,UNKNOWN
5063,PAK3,ORPHA:528084,UNKNOWN
254065,BRWD3,ORPHA:528084,UNKNOWN
10075,HUWE1,ORPHA:528084,UNKNOWN
80204,FBXO11,ORPHA:528084,UNKNOWN
23036,ZNF292,ORPHA:528084,UNKNOWN
10492,SYNCRIP,ORPHA:528084,UNKNOWN
4076,CAPRIN1,ORPHA:528084,UNKNOWN
63035,BCORL1,ORPHA:528084,UNKNOWN
4897,NRCAM,ORPHA:528084,UNKNOWN
114548,NLRP3,ORPHA:575,UNKNOWN
5980,REV3L,ORPHA:570,UNKNOWN
23129,PLXND1,ORPHA:570,UNKNOWN
5994,RFXAP,ORPHA:572,UNKNOWN
4261,CIITA,ORPHA:572,UNKNOWN
5993,RFX5,ORPHA:572,UNKNOWN
8625,RFXANK,ORPHA:572,UNKNOWN
9644,SH3PXD2A,ORPHA:252212,UNKNOWN
5654,HTRA1,ORPHA:252212,UNKNOWN
1760,DMPK,ORPHA:589833,UNKNOWN
7084,TK2,ORPHA:254875,UNKNOWN
3911,LAMA5,ORPHA:521450,UNKNOWN
1760,DMPK,ORPHA:589830,UNKNOWN
1312,COMT,ORPHA:567,UNKNOWN
221037,JMJD1C,ORPHA:567,UNKNOWN
2812,GP1BB,ORPHA:567,UNKNOWN
6239,RREB1,ORPHA:567,UNKNOWN
6899,TBX1,ORPHA:567,UNKNOWN
7290,HIRA,ORPHA:567,UNKNOWN
9632,SEC24C,ORPHA:567,UNKNOWN
7353,UFD1,ORPHA:567,UNKNOWN
421,ARVCF,ORPHA:567,UNKNOWN
84649,DGAT2,ORPHA:487814,UNKNOWN
773,CACNA1A,ORPHA:569,UNKNOWN
112476,PRRT2,ORPHA:569,UNKNOWN
6323,SCN1A,ORPHA:569,UNKNOWN
477,ATP1A2,ORPHA:569,UNKNOWN
8260,NAA10,ORPHA:568,UNKNOWN
54880,BCOR,ORPHA:568,UNKNOWN
22827,PUF60,ORPHA:508488,UNKNOWN
2778,GNAS,ORPHA:562,UNKNOWN
538,ATP7A,ORPHA:565,UNKNOWN
51594,NBAS,ORPHA:391677,UNKNOWN
84314,TMEM107,ORPHA:564,UNKNOWN
26123,TCTN3,ORPHA:564,UNKNOWN
79867,TCTN2,ORPHA:564,UNKNOWN
80776,B9D2,ORPHA:564,UNKNOWN
79600,TCTN1,ORPHA:564,UNKNOWN
57096,RPGRIP1,ORPHA:564,UNKNOWN
79848,CSPP1,ORPHA:564,UNKNOWN
80184,CEP290,ORPHA:564,UNKNOWN
51259,TMEM216,ORPHA:564,UNKNOWN
57545,CC2D2A,ORPHA:564,UNKNOWN
79583,TMEM231,ORPHA:564,UNKNOWN
91147,TMEM67,ORPHA:564,UNKNOWN
79770,TXNDC15,ORPHA:564,UNKNOWN
27077,B9D1,ORPHA:564,UNKNOWN
23322,RPGRIP1L,ORPHA:564,UNKNOWN
54903,MKS1,ORPHA:564,UNKNOWN
65062,TMEM237,ORPHA:564,UNKNOWN
1760,DMPK,ORPHA:589827,UNKNOWN
4784,NFIX,ORPHA:561,UNKNOWN
93,ACVR2B,ORPHA:157769,UNKNOWN
100128908,CIROP,ORPHA:157769,UNKNOWN
4838,NODAL,ORPHA:157769,UNKNOWN
168507,PKD1L1,ORPHA:157769,UNKNOWN
7044,LEFTY2,ORPHA:157769,UNKNOWN
220136,CFAP53,ORPHA:157769,UNKNOWN
1770,DNAH9,ORPHA:157769,UNKNOWN
118856,MMP21,ORPHA:157769,UNKNOWN
7547,ZIC3,ORPHA:157769,UNKNOWN
55997,CFC1,ORPHA:157769,UNKNOWN
1301,COL11A1,ORPHA:560,UNKNOWN
10522,DEAF1,ORPHA:714385,UNKNOWN
1760,DMPK,ORPHA:589821,UNKNOWN
4292,MLH1,ORPHA:252202,UNKNOWN
5395,PMS2,ORPHA:252202,UNKNOWN
2956,MSH6,ORPHA:252202,UNKNOWN
4436,MSH2,ORPHA:252202,UNKNOWN
4556,MT-TE,ORPHA:254864,UNKNOWN
55687,TRMU,ORPHA:254864,UNKNOWN
4869,NPM1,ORPHA:300865,UNKNOWN
7297,TYK2,ORPHA:300865,UNKNOWN
1760,DMPK,ORPHA:589824,UNKNOWN
4285,MIPEP,ORPHA:478049,UNKNOWN
1029,CDKN2A,ORPHA:252206,UNKNOWN
92949,ADAMTSL1,ORPHA:521445,UNKNOWN
54931,TRMT10C,ORPHA:478042,UNKNOWN
675,BRCA2,ORPHA:319462,UNKNOWN
64374,SIL1,ORPHA:559,UNKNOWN
92579,G6PC3,ORPHA:331176,UNKNOWN
343641,TGM6,ORPHA:319465,UNKNOWN
1050,CEBPA,ORPHA:319465,UNKNOWN
375748,ERCC6L2,ORPHA:319465,UNKNOWN
79718,TBL1XR1,ORPHA:487825,UNKNOWN
3251,HPRT1,ORPHA:510,UNKNOWN
4613,MYCN,ORPHA:391641,UNKNOWN
1071,CETP,ORPHA:181428,UNKNOWN
949,SCARB1,ORPHA:181428,UNKNOWN
